P1,P2,C1_p1_to_p1,C1_p1_to_p2,C1_p2_to_p1,C1_p2_to_p2,P1_net,P2_net,C1_net_p1_to_p1,C1_net_p1_to_p2,C1_net_p2_to_p1,C1_net_p2_to_p2
0.897540304,0.036302165,0,0.066157532,1.42E-11,0,-0.00225525,0.001249304,0,0.001005946,-1.42E-11,0
0.896693526,0.036767963,0,0.066538511,-1.37E-12,0,-0.002247929,0.001228102,0,0.001019827,1.37E-12,0
0.900206188,0.03479151,0,0.065002302,2.41E-11,0,-0.002268858,0.001315589,0,0.000953269,-2.41E-11,0
0.891386831,0.039550782,0,0.069062388,-5.31E-10,0,-0.002174862,0.001095561,0,0.0010793,5.31E-10,0
0.891836757,0.03932329,0,0.068839953,-3.02E-10,0,-0.002182649,0.001106705,0,0.001075943,3.02E-10,0
0.891758033,0.039363201,0,0.068878766,-3.37E-10,0,-0.002181305,0.001104753,0,0.001076552,3.37E-10,0
0.89141954,0.039534293,0,0.069046167,-5.12E-10,0,-0.002175437,0.001096371,0,0.001079066,5.12E-10,0
0.89076704,0.039861884,0,0.069371078,-1.21E-09,0,-0.002163735,0.001080264,0,0.00108347,1.21E-09,0
0.890767018,0.039861854,0,0.069371129,-1.13E-09,0,-0.002163729,0.001080261,0,0.001083466,1.13E-09,0
0.901969599,0.033752536,0,0.064277864,4.75E-11,0,-0.002269104,0.001358721,0,0.000910384,-4.75E-11,0
0.901855856,0.033820645,0,0.064323499,4.51E-11,0,-0.00226933,0.001355967,0,0.000913362,-4.51E-11,0
0.901727158,0.033897379,0,0.064375463,4.27E-11,0,-0.00226952,0.001352838,0,0.000916682,-4.27E-11,0
0.901605926,0.033969564,0,0.06442451,4.04E-11,0,-0.002269672,0.001349891,0,0.000919782,-4.04E-11,0
0.901082179,0.034279566,0,0.064638255,3.21E-11,0,-0.002269916,0.001337111,0,0.000932805,-3.21E-11,0
0.900911504,0.034379947,0,0.064708549,2.98E-11,0,-0.002269851,0.001332931,0,0.00093692,-2.98E-11,0
0.901616947,0.033963008,0,0.064420044,4.06E-11,0,-0.00226966,0.001350159,0,0.000919501,-4.06E-11,0
0.899824131,0.0350123,0,0.065163569,1.84E-11,0,-0.002267844,0.001306153,0,0.000961691,-1.84E-11,0
0.899917805,0.034958304,0,0.065123891,1.92E-11,0,-0.002268123,0.001308469,0,0.000959654,-1.92E-11,0
0.899901437,0.034967745,0,0.065130817,1.91E-11,0,-0.002268076,0.001308065,0,0.000960011,-1.91E-11,0
0.899830952,0.035008371,0,0.065160677,1.85E-11,0,-0.002267865,0.001306322,0,0.000961543,-1.85E-11,0
0.899694547,0.035086848,0,0.065218605,1.74E-11,0,-0.002267425,0.001302947,0,0.000964478,-1.74E-11,0
0.899694547,0.035086848,0,0.065218605,1.74E-11,0,-0.002267425,0.001302947,0,0.000964478,-1.74E-11,0
0.899694547,0.035086848,0,0.065218605,1.74E-11,0,-0.002267425,0.001302947,0,0.000964478,-1.74E-11,0
0.899057967,0.03545265,0,0.065489382,1.25E-11,0,-0.002265157,0.001287272,0,0.000977885,-1.25E-11,0
0.898339283,0.03585647,0,0.065804247,1.01E-11,0,-0.002260861,0.001269254,0,0.000991607,-1.01E-11,0
0.8976639,0.036233592,0,0.066102507,6.70E-12,0,-0.002256199,0.001252393,0,0.001003805,-6.70E-12,0
0.894766147,0.037804978,0,0.067428874,6.70E-12,0,-0.002226494,0.001179795,0,0.001046699,-6.70E-12,0
0.893830742,0.038297014,0,0.067872244,-3.03E-12,0,-0.00221386,0.001156378,0,0.001057482,3.03E-12,0
0.897725257,0.036199516,0,0.066075227,8.95E-12,0,-0.002256661,0.001253927,0,0.001002734,-8.95E-12,0
0.888021502,0.041206183,0,0.070772316,-4.33E-10,0,-0.002108868,0.001013216,0,0.001095652,4.33E-10,0
0.888510609,0.040970288,0,0.070519103,-2.47E-10,0,-0.002119213,0.001025046,0,0.001094167,2.47E-10,0
0.888424985,0.041011697,0,0.070563318,-2.75E-10,0,-0.002117419,0.001022971,0,0.001094448,2.75E-10,0
0.888057039,0.041189096,0,0.070753866,-4.17E-10,0,-0.002109628,0.001014073,0,0.001095554,4.17E-10,0
0.88734866,0.041528279,0,0.071123062,-9.94E-10,0,-0.002094273,0.000997032,0,0.00109724,9.94E-10,0
0.887348662,0.041528235,0,0.071123104,-9.33E-10,0,-0.002094267,0.00099703,0,0.001097236,9.33E-10,0
0.899694547,0.035086848,0,0.065218605,1.74E-11,0,-0.002267425,0.001302947,0,0.000964478,-1.74E-11,0
0.899567231,0.035160008,0,0.06527276,1.64E-11,0,-0.002266991,0.001299798,0,0.000967193,-1.64E-11,0
0.89942326,0.03524237,0,0.06533437,1.55E-11,0,-0.002266429,0.001296225,0,0.000970204,-1.55E-11,0
0.899287668,0.035319828,0,0.065392504,1.46E-11,0,-0.002265871,0.001292861,0,0.00097301,-1.46E-11,0
0.898702373,0.035652108,0,0.065645519,1.12E-11,0,-0.002263012,0.001278309,0,0.000984702,-1.12E-11,0
0.898511816,0.035759574,0,0.065728611,1.03E-11,0,-0.002261925,0.001273562,0,0.000988363,-1.03E-11,0
0.899299993,0.035312794,0,0.065387212,1.46E-11,0,-0.002265924,0.001293167,0,0.000972757,-1.46E-11,0
0.897299813,0.036435088,0,0.066265099,6.02E-12,0,-0.002253305,0.001243285,0,0.00101002,-6.02E-12,0
0.897404082,0.036377507,0,0.066218411,6.31E-12,0,-0.00225416,0.001245895,0,0.001008265,-6.31E-12,0
0.897385862,0.036387576,0,0.066226562,6.26E-12,0,-0.002254012,0.001245439,0,0.001008573,-6.26E-12,0
0.897307404,0.036430899,0,0.066261696,6.04E-12,0,-0.002253368,0.001243475,0,0.001009893,-6.04E-12,0
0.897155615,0.036514557,0,0.066329828,5.62E-12,0,-0.002252089,0.001239676,0,0.001012413,-5.62E-12,0
0.897155615,0.036514557,0,0.066329828,5.63E-12,0,-0.002252089,0.001239676,0,0.001012413,-5.63E-12,0
0.897155615,0.036514557,0,0.066329828,5.67E-12,0,-0.002252089,0.001239676,0,0.001012413,-5.67E-12,0
0.89643794,0.036909605,0,0.066652455,3.86E-12,0,-0.002245816,0.001221824,0,0.001023992,-3.86E-12,0
0.895630611,0.037343583,0,0.067025806,3.12E-12,0,-0.002236869,0.00120145,0,0.001035419,-3.12E-12,0
0.894872927,0.03774827,0,0.067378803,1.84E-12,0,-0.002227834,0.001182466,0,0.001045368,-1.84E-12,0
0.891639424,0.03942319,0,0.068937386,3.30E-12,0,-0.002179257,0.001101811,0,0.001077446,-3.30E-12,0
0.890601533,0.039943873,0,0.069454593,-2.66E-12,0,-0.002160592,0.001076158,0,0.001084434,2.66E-12,0
0.894941701,0.037711746,0,0.067346553,3.28E-12,0,-0.002228695,0.001184189,0,0.001044506,-3.28E-12,0
0.884224099,0.04298493,0,0.072790971,-3.46E-10,0,-0.002021074,0.00092324,0,0.001097834,3.46E-10,0
0.884756745,0.042740673,0,0.072502582,-1.97E-10,0,-0.002034078,0.000935632,0,0.001098446,1.97E-10,0
0.884663445,0.042783579,0,0.072552977,-2.20E-10,0,-0.002031815,0.000933456,0,0.001098359,2.20E-10,0
0.884262774,0.042967251,0,0.072769975,-3.34E-10,0,-0.002022025,0.000924137,0,0.001097888,3.34E-10,0
0.883492417,0.043317866,0,0.073189718,-8.00E-10,0,-0.002002903,0.000906351,0,0.00109655,8.00E-10,0
0.883492474,0.043317804,0,0.073189723,-7.58E-10,0,-0.002002899,0.000906351,0,0.001096547,7.58E-10,0
0.897155615,0.036514557,0,0.066329828,5.67E-12,0,-0.002252089,0.001239676,0,0.001012413,-5.67E-12,0
0.89701208,0.036593566,0,0.066394354,5.30E-12,0,-0.002250854,0.001236087,0,0.001014767,-5.30E-12,0
0.896849885,0.036682427,0,0.066467689,4.95E-12,0,-0.002249381,0.001232019,0,0.001017361,-4.95E-12,0
0.896697166,0.036765971,0,0.066536864,4.62E-12,0,-0.002247963,0.001228193,0,0.00101977,-4.62E-12,0
0.896038617,0.037123871,0,0.066837512,3.45E-12,0,-0.002241364,0.001211687,0,0.001029677,-3.45E-12,0
0.895824449,0.037239453,0,0.066936098,3.13E-12,0,-0.002239052,0.001206318,0,0.001032734,-3.13E-12,0
0.896711045,0.036758387,0,0.066530568,4.65E-12,0,-0.002248094,0.001228541,0,0.001019552,-4.65E-12,0
0.89446507,0.037964067,0,0.067570863,1.69E-12,0,-0.002222569,0.00117225,0,0.001050319,-1.69E-12,0
0.894581827,0.037902431,0,0.067515742,1.79E-12,0,-0.002224104,0.001175174,0,0.00104893,-1.79E-12,0
0.894561422,0.037913211,0,0.067525367,1.77E-12,0,-0.002223837,0.001174663,0,0.001049174,-1.77E-12,0
0.89447357,0.037959584,0,0.067566846,1.70E-12,0,-0.002222682,0.001172463,0,0.001050219,-1.70E-12,0
0.894303663,0.038049093,0,0.067647244,1.56E-12,0,-0.002220413,0.001168209,0,0.001052203,-1.56E-12,0
0.894303663,0.038049093,0,0.067647244,1.56E-12,0,-0.002220412,0.001168209,0,0.001052203,-1.56E-12,0
0.894303663,0.038049092,0,0.067647244,1.58E-12,0,-0.002220412,0.001168209,0,0.001052203,-1.58E-12,0
0.893488047,0.038478206,0,0.068033746,1.00E-12,0,-0.002209298,0.001147952,0,0.001061346,-1.00E-12,0
0.892574654,0.038946742,0,0.068478604,8.29E-13,0,-0.002194806,0.001125025,0,0.001069781,-8.29E-13,0
0.891718793,0.039382883,0,0.068898324,3.88E-13,0,-0.002180603,0.001103771,0,0.001076833,-3.88E-13,0
0.8880902,0.041173172,0,0.070736628,1.64E-12,0,-0.002110339,0.001014875,0,0.001095463,-1.64E-12,0
0.886933442,0.041724829,0,0.071341729,-1.84E-12,0,-0.002084948,0.000987062,0,0.001097886,1.84E-12,0
0.891796396,0.039343577,0,0.068860027,1.28E-12,0,-0.002181934,0.001105695,0,0.001076239,-1.28E-12,0
0.879914387,0.04490046,0,0.075185153,-2.68E-10,0,-0.001909176,0.000826004,0,0.001083172,2.68E-10,0
0.880495225,0.044648227,0,0.074856548,-1.51E-10,0,-0.001924834,0.00083877,0,0.001086064,1.51E-10,0
0.880393418,0.044692567,0,0.074914016,-1.69E-10,0,-0.001922101,0.000836524,0,0.001085576,1.69E-10,0
0.879956531,0.044882219,0,0.075161251,-2.57E-10,0,-0.001910317,0.000826927,0,0.00108339,2.57E-10,0
0.879117653,0.045243591,0,0.075638757,-6.22E-10,0,-0.001887463,0.000808676,0,0.001078786,6.22E-10,0
0.879117824,0.045243509,0,0.075638668,-6.00E-10,0,-0.001887467,0.00080868,0,0.001078786,6.00E-10,0
0.894303663,0.038049092,0,0.067647244,1.58E-12,0,-0.002220412,0.001168209,0,0.001052203,-1.58E-12,0
0.89414054,0.038134915,0,0.067724545,1.47E-12,0,-0.002218207,0.001164132,0,0.001054075,-1.47E-12,0
0.893956375,0.038231322,0,0.067812303,1.36E-12,0,-0.002215634,0.001159519,0,0.001056114,-1.36E-12,0
0.893783021,0.038321926,0,0.067895053,1.25E-12,0,-0.002213179,0.001155184,0,0.001057995,-1.25E-12,0
0.893036444,0.038709418,0,0.068254137,8.93E-13,0,-0.002202095,0.001136541,0,0.001065554,-8.93E-13,0
0.892793984,0.03883433,0,0.068371686,8.00E-13,0,-0.002198321,0.001130497,0,0.001067824,-8.00E-13,0
0.893798772,0.038313704,0,0.067887524,1.26E-12,0,-0.002213404,0.001155578,0,0.001057826,-1.26E-12,0
0.891258922,0.039614883,0,0.069126195,3.88E-13,0,-0.002172557,0.001092384,0,0.001080173,-3.88E-13,0
0.891390503,0.03954866,0,0.069060837,4.16E-13,0,-0.002174887,0.001095639,0,0.001079248,-4.16E-13,0
0.891367504,0.039560244,0,0.069072252,4.11E-13,0,-0.002174481,0.00109507,0,0.001079412,-4.11E-13,0
0.891268499,0.039610067,0,0.069121434,3.90E-13,0,-0.002172727,0.00109262,0,0.001080107,-3.90E-13,0
0.891077106,0.039706183,0,0.069216712,3.47E-13,0,-0.002169301,0.00108789,0,0.001081411,-3.47E-13,0
0.891077106,0.039706182,0,0.069216712,3.49E-13,0,-0.002169301,0.00108789,0,0.001081411,-3.49E-13,0
0.891077106,0.039706182,0,0.069216712,3.64E-13,0,-0.002169301,0.00108789,0,0.001081411,-3.64E-13,0
0.890139785,0.040176242,0,0.069683973,2.07E-13,0,-0.002152326,0.001064954,0,0.001087371,-2.07E-13,0
0.889096098,0.040685491,0,0.070218411,1.83E-13,0,-0.002131228,0.001039257,0,0.001091971,-1.83E-13,0
0.88812005,0.041158523,0,0.070721427,4.86E-14,0,-0.002110935,0.001015583,0,0.001095352,-4.86E-14,0
0.884015679,0.04308033,0,0.072903992,7.76E-13,0,-0.002015967,0.000918424,0,0.001097543,-7.76E-13,0
0.88271824,0.043665985,0,0.073615775,-1.10E-12,0,-0.00198319,0.000888619,0,0.001094572,1.10E-12,0
0.888208436,0.04111597,0,0.070675594,5.72E-13,0,-0.002112816,0.00101772,0,0.001095096,-5.72E-13,0
0.874963011,0.046979141,0,0.078057848,-1.98E-10,0,-0.001770522,0.00072179,0,0.001048731,1.98E-10,0
0.875597934,0.046719495,0,0.07768257,-1.11E-10,0,-0.001788708,0.000734678,0,0.00105403,1.11E-10,0
0.87548657,0.046765177,0,0.077748254,-1.24E-10,0,-0.001785525,0.000732407,0,0.001053118,1.24E-10,0
0.875009043,0.046960381,0,0.078030576,-1.90E-10,0,-0.001771843,0.00072272,0,0.001049123,1.90E-10,0
0.874093245,0.047331514,0,0.078575241,-4.61E-10,0,-0.001745457,0.000704366,0,0.001041091,4.61E-10,0
0.874093643,0.047331427,0,0.07857493,-4.62E-10,0,-0.001745477,0.000704376,0,0.0010411,4.62E-10,0
0.891077106,0.039706182,0,0.069216712,3.64E-13,0,-0.002169301,0.00108789,0,0.001081411,-3.64E-13,0
0.890889642,0.039800194,0,0.069310164,3.33E-13,0,-0.002165919,0.001083267,0,0.001082652,-3.33E-13,0
0.890678237,0.039905638,0,0.069416126,3.03E-13,0,-0.002162014,0.001078048,0,0.001083967,-3.03E-13,0
0.890479316,0.040004687,0,0.069515997,2.76E-13,0,-0.002158308,0.001073149,0,0.00108516,-2.76E-13,0
0.889624021,0.040427389,0,0.069948591,1.86E-13,0,-0.002141843,0.00105216,0,0.001089683,-1.86E-13,0
0.889346738,0.040563336,0,0.070089926,1.63E-13,0,-0.002136326,0.001045383,0,0.001090943,-1.63E-13,0
0.890497386,0.039995702,0,0.069506913,2.79E-13,0,-0.002158647,0.001073594,0,0.001085054,-2.79E-13,0
0.887596802,0.04140936,0,0.070993838,6.68E-14,0,-0.00209964,0.001002967,0,0.001096673,-6.68E-14,0
0.887746421,0.041337817,0,0.070915762,7.39E-14,0,-0.002102897,0.001006568,0,0.001096328,-7.39E-14,0
0.887720264,0.041350335,0,0.070929401,7.26E-14,0,-0.002102329,0.001005939,0,0.00109639,-7.26E-14,0
0.887607689,0.041404159,0,0.070988151,6.73E-14,0,-0.002099877,0.001003229,0,0.001096648,-6.73E-14,0
0.887390177,0.041507924,0,0.071101899,5.49E-14,0,-0.002095107,0.000998002,0,0.001097105,-5.49E-14,0
0.887390177,0.041507924,0,0.071101899,5.57E-14,0,-0.002095107,0.000998002,0,0.001097105,-5.57E-14,0
0.887390179,0.041507923,0,0.071101898,6.47E-14,0,-0.002095107,0.000998002,0,0.001097105,-6.47E-14,0
0.886316911,0.042019173,0,0.071663916,3.16E-14,0,-0.002071435,0.000972537,0,0.001098898,-3.16E-14,0
0.885130317,0.042567898,0,0.072301785,3.26E-14,0,-0.002043012,0.00094435,0,0.001098662,-3.26E-14,0
0.88402306,0.043076428,0,0.072900512,-1.86E-15,0,-0.002016079,0.000918572,0,0.001097507,1.86E-15,0
0.879412037,0.045118089,0,0.075469874,3.00E-13,0,-0.001895625,0.000815088,0,0.001080537,-3.00E-13,0
0.877968769,0.045732298,0,0.076298934,-5.19E-13,0,-0.001855677,0.000784054,0,0.001071623,5.19E-13,0
0.884123177,0.043030779,0,0.072846044,2.50E-13,0,-0.002018555,0.00092089,0,0.001097665,-2.50E-13,0
0.869483891,0.04914196,0,0.081374149,-1.20E-10,0,-0.001611232,0.000616688,0,0.000994543,1.20E-10,0
0.870170686,0.048878699,0,0.080950615,-6.63E-11,0,-0.001631363,0.000629268,0,0.001002095,6.63E-11,0
0.87005014,0.048925057,0,0.081024803,-7.41E-11,0,-0.00162783,0.000627048,0,0.001000783,7.41E-11,0
0.869533645,0.049122958,0,0.081343397,-1.15E-10,0,-0.001612691,0.000617594,0,0.000995096,1.15E-10,0
0.868544023,0.049498167,0,0.08195781,-2.77E-10,0,-0.001583611,0.000599737,0,0.000983874,2.77E-10,0
0.868544782,0.049498147,0,0.081957071,-2.99E-10,0,-0.00158366,0.000599758,0,0.000983901,2.99E-10,0
0.887390179,0.041507923,0,0.071101898,6.47E-14,0,-0.002095107,0.000998002,0,0.001097105,-6.47E-14,0
0.887175526,0.041610173,0,0.071214302,5.81E-14,0,-0.002090376,0.000992861,0,0.001097515,-5.81E-14,0
0.886933799,0.041724647,0,0.071341554,5.21E-14,0,-0.002084954,0.00098707,0,0.001097884,-5.21E-14,0
0.886706452,0.041832118,0,0.07146143,4.66E-14,0,-0.002079826,0.000981643,0,0.001098184,-4.66E-14,0
0.885730872,0.042289595,0,0.071979533,2.92E-14,0,-0.002057313,0.000958496,0,0.001098817,-2.92E-14,0
0.885415268,0.042436327,0,0.072148406,2.49E-14,0,-0.00204986,0.000951059,0,0.001098801,-2.49E-14,0
0.886727098,0.041822372,0,0.07145053,4.71E-14,0,-0.002080294,0.000982135,0,0.001098159,-4.71E-14,0
0.883431141,0.043345085,0,0.073223774,7.19E-15,0,-0.002001296,0.000904922,0,0.001096373,-7.19E-15,0
0.883600268,0.043268528,0,0.073131204,8.91E-15,0,-0.002005543,0.000908812,0,0.001096731,-8.91E-15,0
0.883570693,0.043281927,0,0.07314738,8.62E-15,0,-0.002004802,0.000908131,0,0.001096671,-8.62E-15,0
0.883443445,0.043339521,0,0.073217034,7.32E-15,0,-0.002001605,0.000905205,0,0.0010964,-7.32E-15,0
0.883197734,0.043450466,0,0.0733518,3.64E-15,0,-0.001995403,0.000899568,0,0.001095835,-3.64E-15,0
0.883197734,0.043450466,0,0.0733518,4.00E-15,0,-0.001995403,0.000899568,0,0.001095835,-4.00E-15,0
0.883197739,0.043450465,0,0.073351796,8.34E-15,0,-0.001995403,0.000899568,0,0.001095835,-8.34E-15,0
0.882078377,0.043955096,0,0.073966528,3.66E-15,0,-0.001967128,0.000874259,0,0.001092869,-3.66E-15,0
0.880848122,0.044493715,0,0.074658163,4.33E-15,0,-0.001934222,0.000846564,0,0.001087658,-4.33E-15,0
0.879701567,0.044992416,0,0.075306017,-1.22E-15,0,-0.001903399,0.000821354,0,0.001082045,1.22E-15,0
0.874960155,0.046982056,0,0.078057788,5.85E-14,0,-0.001770636,0.000721792,0,0.001048843,-5.85E-14,0
0.873486418,0.04757651,0,0.078937072,-1.12E-13,0,-0.00172803,0.000692413,0,0.001035618,1.12E-13,0
0.879805103,0.044947708,0,0.075247189,5.44E-14,0,-0.001906212,0.000823614,0,0.001082597,-5.44E-14,0
0.864902655,0.050849861,0,0.084247484,-2.97E-11,0,-0.001477694,0.000537358,0,0.000940336,2.97E-11,0
0.865592947,0.050598934,0,0.083808119,-1.63E-11,0,-0.001497788,0.000548835,0,0.000948953,1.63E-11,0
0.865471741,0.050643139,0,0.08388512,-1.82E-11,0,-0.001494256,0.000546807,0,0.000947449,1.82E-11,0
0.86495264,0.050831758,0,0.084215602,-2.84E-11,0,-0.001479148,0.000538183,0,0.000940964,2.84E-11,0
0.863958929,0.051188511,0,0.08485256,-6.76E-11,0,-0.001450209,0.000521921,0,0.000928288,6.76E-11,0
0.86395975,0.05118866,0,0.084851591,-7.77E-11,0,-0.001450272,0.000521946,0,0.000928326,7.77E-11,0
0.883197739,0.043450465,0,0.073351796,8.34E-15,0,-0.001995403,0.000899568,0,0.001095835,-8.34E-15,0
0.882973866,0.043551391,0,0.073474743,7.40E-15,0,-0.001989737,0.000894453,0,0.001095284,-7.40E-15,0
0.882722055,0.04366426,0,0.073613685,6.58E-15,0,-0.001983286,0.000888705,0,0.001094581,-6.58E-15,0
0.882485306,0.043770191,0,0.073744503,5.82E-15,0,-0.001977204,0.000883324,0,0.001093881,-5.82E-15,0
0.881471009,0.044220448,0,0.074308543,3.50E-15,0,-0.001950778,0.000860461,0,0.001090317,-3.50E-15,0
0.881143435,0.044364639,0,0.074491926,2.93E-15,0,-0.001942123,0.000853146,0,0.001088977,-2.93E-15,0
0.882506799,0.043760588,0,0.073732613,5.89E-15,0,-0.001977758,0.000883811,0,0.001093946,-5.89E-15,0
0.879090057,0.045255292,0,0.075654651,5.25E-16,0,-0.001886691,0.000808075,0,0.001078615,-5.25E-16,0
0.879264692,0.045180416,0,0.075554892,8.21E-16,0,-0.001891477,0.000811855,0,0.001079623,-8.21E-16,0
0.879234148,0.045193523,0,0.075572328,7.72E-16,0,-0.001890641,0.000811193,0,0.001079448,-7.72E-16,0
0.879102759,0.045249852,0,0.075647389,5.48E-16,0,-0.001887039,0.00080835,0,0.001078689,-5.48E-16,0
0.878849167,0.045358314,0,0.075792519,-1.61E-16,0,-0.001880067,0.000802879,0,0.001077189,1.61E-16,0
0.878849167,0.045358314,0,0.075792519,-8.19E-17,0,-0.001880068,0.000802879,0,0.001077189,8.19E-17,0
0.878849173,0.045358313,0,0.075792513,8.84E-16,0,-0.001880068,0.000802879,0,0.001077189,-8.84E-16,0
0.87775081,0.045827367,0,0.076421823,3.67E-16,0,-0.001849962,0.000779548,0,0.001070414,-3.67E-16,0
0.876548233,0.046327028,0,0.07712474,4.68E-16,0,-0.001815728,0.000754228,0,0.0010615,-4.68E-16,0
0.875427968,0.046789672,0,0.07778236,-1.85E-16,0,-0.001783902,0.00073123,0,0.001052672,1.85E-16,0
0.870812938,0.048632498,0,0.080554564,7.46E-15,0,-0.001650371,0.000641248,0,0.001009123,-7.46E-15,0
0.869383947,0.049182143,0,0.081433911,-1.49E-14,0,-0.001608507,0.000614932,0,0.000993574,1.49E-14,0
0.875529036,0.046748218,0,0.077722746,7.31E-15,0,-0.00178679,0.000733288,0,0.001053502,-7.31E-15,0
0.861088409,0.052207873,0,0.086703717,-4.21E-12,0,-0.001368448,0.000477245,0,0.000891203,4.21E-12,0
0.861753672,0.051976198,0,0.08627013,-2.30E-12,0,-0.001387412,0.000487374,0,0.000900039,2.30E-12,0
0.861636837,0.052017016,0,0.086346147,-2.57E-12,0,-0.001384076,0.000485583,0,0.000898493,2.57E-12,0
0.861136572,0.05219116,0,0.086672268,-4.02E-12,0,-0.001369818,0.000477972,0,0.000891846,4.02E-12,0
0.860179959,0.052520041,0,0.0873,-9.50E-12,0,-0.001342582,0.000463639,0,0.000878943,9.50E-12,0
0.860180562,0.052520325,0,0.087299114,-1.13E-11,0,-0.00134264,0.000463659,0,0.000878981,1.13E-11,0
0.878849173,0.045358313,0,0.075792513,8.84E-16,0,-0.001880068,0.000802879,0,0.001077189,-8.84E-16,0
0.878629501,0.045452124,0,0.075918375,7.80E-16,0,-0.001874024,0.000798162,0,0.001075862,-7.80E-16,0
0.8783826,0.045556996,0,0.076060404,6.91E-16,0,-0.001867176,0.00079287,0,0.001074306,-6.91E-16,0
0.878150519,0.04565541,0,0.076194071,6.08E-16,0,-0.001860734,0.000787919,0,0.001072816,-6.08E-16,0
0.877157214,0.046073515,0,0.07676927,3.58E-16,0,-0.001832954,0.000766936,0,0.001066018,-3.58E-16,0
0.876836752,0.046207343,0,0.076955905,2.97E-16,0,-0.001823925,0.00076024,0,0.001063685,-2.97E-16,0
0.878171584,0.045646489,0,0.076181927,6.16E-16,0,-0.00186132,0.000788367,0,0.001072953,-6.16E-16,0
0.87483137,0.047033344,0,0.078135285,3.27E-17,0,-0.001766809,0.000719157,0,0.001047651,-3.27E-17,0
0.875001704,0.046963943,0,0.078034353,6.95E-17,0,-0.001771696,0.000722591,0,0.001049105,-6.95E-17,0
0.87497191,0.046976093,0,0.078051997,6.35E-17,0,-0.001770842,0.00072199,0,0.001048852,-6.35E-17,0
0.874843758,0.047028302,0,0.07812794,3.55E-17,0,-0.001767164,0.000719407,0,0.001047758,-3.55E-17,0
0.874596476,0.047128822,0,0.078274702,-5.65E-17,0,-0.001760059,0.000714439,0,0.00104562,5.65E-17,0
0.874596476,0.047128822,0,0.078274701,-4.59E-17,0,-0.001760059,0.000714439,0,0.00104562,4.59E-17,0
0.874596482,0.047128823,0,0.078274696,8.53E-17,0,-0.001760059,0.000714439,0,0.00104562,-8.53E-17,0
0.873514678,0.047567946,0,0.078917376,3.29E-17,0,-0.001729149,0.000693058,0,0.001036091,-3.29E-17,0
0.872334035,0.048034859,0,0.079631106,4.68E-17,0,-0.001694556,0.000670011,0,0.001024545,-4.68E-17,0
0.871234622,0.048467171,0,0.080298207,-2.55E-17,0,-0.001662566,0.000649115,0,0.001013451,2.55E-17,0
0.866720238,0.050186426,0,0.083093336,9.07E-16,0,-0.001530852,0.000567999,0,0.000962853,-9.07E-16,0
0.865327041,0.050698314,0,0.083974645,-1.91E-15,0,-0.00149027,0.000544458,0,0.000945812,1.91E-15,0
0.87133373,0.048428455,0,0.080237815,9.54E-16,0,-0.001665457,0.000650982,0,0.001014475,-9.54E-16,0
0.857263655,0.053514221,0,0.089222123,-5.87E-13,0,-0.0012619,0.000422233,0,0.000839667,5.87E-13,0
0.857908589,0.05329893,0,0.088792481,-3.18E-13,0,-0.001279708,0.000431173,0,0.000848536,3.18E-13,0
0.857795302,0.053336866,0,0.088867832,-3.56E-13,0,-0.001276573,0.000429592,0,0.000846981,3.56E-13,0
0.857310336,0.053498693,0,0.089190971,-5.59E-13,0,-0.001263185,0.000422875,0,0.00084031,5.59E-13,0
0.856383989,0.053803856,0,0.089812155,-1.30E-12,0,-0.001237675,0.000410242,0,0.000827433,1.30E-12,0
0.856384378,0.05380425,0,0.089811372,-1.63E-12,0,-0.001237725,0.000410257,0,0.000827467,1.63E-12,0
0.874596482,0.047128823,0,0.078274696,8.53E-17,0,-0.001760059,0.000714439,0,0.00104562,-8.53E-17,0
0.874380121,0.047216647,0,0.078403232,7.49E-17,0,-0.001753845,0.000710115,0,0.001043731,-7.49E-17,0
0.874137097,0.047314792,0,0.078548111,6.59E-17,0,-0.001746829,0.000705269,0,0.00104156,-6.59E-17,0
0.873908703,0.047406885,0,0.078684413,5.75E-17,0,-0.001740238,0.000700739,0,0.001039499,-5.75E-17,0
0.872931999,0.04779795,0,0.079270051,3.31E-17,0,-0.001711963,0.000681579,0,0.001030384,-3.31E-17,0
0.872617168,0.047923063,0,0.079459769,2.71E-17,0,-0.001702821,0.000675478,0,0.001027344,-2.71E-17,0
0.87392943,0.047398537,0,0.078672033,5.83E-17,0,-0.001740837,0.000701149,0,0.001039687,-5.83E-17,0
0.870649871,0.048694695,0,0.080655434,-1.34E-19,0,-0.001645496,0.000638177,0,0.001007319,1.34E-19,0
0.870816787,0.048629899,0,0.080553314,4.33E-18,0,-0.00165037,0.000641286,0,0.001009084,-4.33E-18,0
0.870787589,0.048641242,0,0.080571169,3.61E-18,0,-0.001649517,0.000640741,0,0.001008776,-3.61E-18,0
0.870662009,0.048689987,0,0.080648004,2.17E-19,0,-0.00164585,0.000638403,0,0.001007448,-2.17E-19,0
0.870419743,0.048783828,0,0.080796429,-1.14E-17,0,-0.001638775,0.000633907,0,0.001004868,1.14E-17,0
0.870419743,0.048783828,0,0.080796429,-1.01E-17,0,-0.001638775,0.000633907,0,0.001004868,1.01E-17,0
0.870419747,0.04878383,0,0.080796423,7.29E-18,0,-0.001638775,0.000633907,0,0.001004868,-7.29E-18,0
