P1,P2,C1_p1_to_p1,C1_p1_to_p2,C1_p2_to_p1,C1_p2_to_p2,P1_net,P2_net,C1_net_p1_to_p1,C1_net_p1_to_p2,C1_net_p2_to_p1,C1_net_p2_to_p2
23.049020345061024,23.884852621907488,0.0,0.6421593331200691,0.36336876375414856,0.0,-76.28282398182138,-49.49341923685348,0.0,24.796396391510715,15.774013517941567,0.0
23.065522558578945,23.889112458272464,0.0,0.6364565222526298,0.36168094736500483,0.0,-76.71718437330365,-49.57854557584259,0.0,24.94573556172405,15.813329075700183,0.0
22.927552703344837,23.79994932211601,0.0,0.6813194763909347,0.3901199827801638,0.0,-73.11208203870878,-47.97241894193427,0.0,23.738406523524603,15.257293034736728,0.0
22.798807927161885,23.71403598648223,0.0,0.7230513127607328,0.4173585136822239,0.0,-69.89567896837727,-46.477186400294,0.0,22.664512039734927,14.744556309291616,0.0
22.3705665102832,23.427714218393717,0.0,0.8618483437977575,0.5080766821681986,0.0,-60.16618369527351,-41.82109402512847,0.0,19.426798517779673,13.153602729298074,0.0
22.306602514433656,23.387234353664365,0.0,0.882691741535516,0.5210284037513556,0.0,-58.834274076705086,-41.19928929798135,0.0,18.98395613326641,12.938658448840812,0.0
22.291086790316786,23.37730710365756,0.0,0.8877425340429342,0.5241980028213064,0.0,-58.515480242244735,-41.04831530681871,0.0,18.8780632318955,12.886650742121024,0.0
22.315927888966076,23.385167850149568,0.0,0.8792697377842267,0.5212073995976533,0.0,-59.01898819091159,-41.17556166302481,0.0,19.04873545391738,12.941773838525055,0.0
22.16719452141697,23.281401585518644,0.0,0.9272743318726332,0.55382187951446,0.0,-56.01495822653556,-39.63295147613049,0.0,18.05481164680071,12.422264010858898,0.0
22.02961685639718,23.18251331508214,0.0,0.9715504627874499,0.5847211833629187,0.0,-53.366681995758384,-38.21906147114648,0.0,17.18123732452463,11.950408593672197,0.0
21.57141974385953,22.853427683135685,0.0,1.1190400502543287,0.6875455339151686,0.0,-45.40200589494961,-33.86343925560935,0.0,14.562075377199438,10.500593279123565,0.0
21.501569316870782,22.806128297934563,0.0,1.1416542103392129,0.7024961838538534,0.0,-44.29751203106912,-33.277121143395505,0.0,14.199036922914136,10.30276433171853,0.0
21.48467810671605,22.794571775383037,0.0,1.147117544922504,0.7061413256686351,0.0,-44.03428290363697,-33.135495578084424,0.0,14.112599903085677,10.255142045319984,0.0
21.516101759260742,22.806744499130275,0.0,1.1365418475967273,0.7017041243962578,0.0,-44.51622694434685,-33.29185240139195,0.0,14.273849627607667,10.318524931456507,0.0
21.357662979777697,22.688254662428694,0.0,1.1873442508720542,0.7384290359268151,0.0,-42.08571851673065,-31.87426910954421,0.0,13.479033095466963,9.853190297840722,0.0
21.212329015449505,22.576598178564897,0.0,1.233829805189944,0.7728434316167601,0.0,-39.967036719796965,-30.595420685391563,0.0,12.788234507722908,9.436877633397883,0.0
20.727426686791546,22.20511803340152,0.0,1.3890046160671226,0.8873961909846632,0.0,-33.62554744542982,-26.693363848523607,0.0,10.726197702137465,8.168664633475801,0.0
20.651930941291525,22.150605492904,0.0,1.4133046006171113,0.9044196759634511,0.0,-32.733937618815276,-26.161748249741926,0.0,10.436249588871465,7.993332810810222,0.0
20.633728154644825,22.137338717888372,0.0,1.4191587054761707,0.9085543081025306,0.0,-32.522315922074384,-26.03403335823345,0.0,10.367498029918575,7.951347189459083,0.0
20.672243323302922,22.15525843355007,0.0,1.406362410307363,0.9022783040145478,0.0,-32.962060949306775,-26.212943652302254,0.0,10.512933398556745,8.019576089277727,0.0
